number, supplement, name
6315,0,Oberägeri
6315,2,Alosen
6315,2,Alosen
6315,3,Morgarten
6315,3,Morgarten
6317,0,Oberwil b. Zug
6318,0,Walchwil
6318,0,Walchwil
6318,0,Walchwil
6319,0,Allenwinden
6330,0,Cham
6330,0,Cham
6330,0,Cham
6331,0,Hünenberg
6331,0,Hünenberg
6332,0,Hagendorn
6332,0,Hagendorn
6333,0,Hünenberg See
6340,0,Baar
6340,0,Baar
6340,4,Sihlbrugg
6340,4,Sihlbrugg
6340,4,Sihlbrugg
6343,0,Rotkreuz
6343,2,Buonas
6343,3,Risch
6343,4,Holzhäusern ZG
6344,0,Meierskappel
6345,0,Neuheim
6345,0,Neuheim
6353,0,Weggis
6353,0,Weggis
6354,0,Vitznau
6354,0,Vitznau
6354,0,Vitznau
6356,0,Rigi Kaltbad
6356,0,Rigi Kaltbad
6356,0,Rigi Kaltbad
6362,0,Stansstad
6362,0,Stansstad
6363,0,Obbürgen
6363,0,Obbürgen
6363,1,Fürigen
6363,2,Bürgenstock
6363,2,Bürgenstock
6365,0,Kehrsiten
6370,0,Stans
6370,0,Stans
6370,41,Oberdorf NW
6372,0,Ennetmoos
6373,0,Ennetbürgen
6374,0,Buochs
6374,0,Buochs
6374,0,Buochs
6375,0,Beckenried
6376,0,Emmetten
6376,0,Emmetten
6377,0,Seelisberg
6377,0,Seelisberg
6382,0,Büren NW
6383,0,Dallenwil
6383,0,Dallenwil
6383,2,Niederrickenbach
6383,2,Niederrickenbach
6383,3,Wiesenberg
6383,4,Wirzweli
6386,0,Wolfenschiessen
6387,0,Oberrickenbach
6388,0,Grafenort
6388,0,Grafenort
6390,0,Engelberg
6390,0,Engelberg
6390,0,Engelberg
6402,0,Merlischachen
6403,0,Küssnacht am Rigi
6404,0,Greppen
6405,0,Immensee
6410,0,Goldau
6410,2,Rigi Klösterli
6410,3,Rigi Staffel
6410,4,Rigi Kulm
6410,5,Rigi Scheidegg
6414,0,Oberarth
6415,0,Arth
6416,0,Steinerberg
6416,0,Steinerberg
6417,0,Sattel
6417,0,Sattel
6417,0,Sattel
6418,0,Rothenthurm
6418,0,Rothenthurm
6418,0,Rothenthurm
6422,0,Steinen
6422,0,Steinen
6423,0,Seewen SZ
6423,0,Seewen SZ
6424,0,Lauerz
6430,0,Schwyz
6430,0,Schwyz
6432,0,Rickenbach SZ
6432,0,Rickenbach SZ
6433,0,Stoos SZ
6433,0,Stoos SZ
6434,0,Illgau
6436,0,Muotathal
6436,2,Bisisthal
6436,3,Ried (Muotathal)
6438,0,Ibach
6440,0,Brunnen
6440,0,Brunnen
6441,2,Rütli
6442,0,Gersau
6443,0,Morschach
6452,0,Sisikon
6452,0,Sisikon
6452,2,Riemenstalden
6452,2,Riemenstalden
6454,0,Flüelen
6460,0,Altdorf UR
6460,0,Altdorf UR
6460,0,Altdorf UR
6461,0,Isenthal
6462,0,Seedorf UR
6463,0,Bürglen UR
6464,0,Spiringen
6464,0,Spiringen
6465,0,Unterschächen
6466,0,Bauen
6467,0,Schattdorf
6468,0,Attinghausen
6469,0,Haldi b.Schattdorf
6469,0,Haldi b.Schattdorf
6472,0,Erstfeld
6473,0,Silenen
6473,0,Silenen
6474,0,Amsteg
6474,0,Amsteg
6475,0,Bristen
6476,0,Intschi
6476,0,Intschi
6482,0,Gurtnellen
6482,0,Gurtnellen
6484,0,Wassen UR
6485,0,Meien
6487,0,Göschenen
6490,0,Andermatt
6491,0,Realp
6493,0,Hospental
6500,0,Bellinzona
6503,0,Bellinzona
6512,0,Giubiasco
6513,0,Monte Carasso
6514,0,Sementina
6515,0,Gudo
6515,0,Gudo
6516,0,Cugnasco
6516,0,Cugnasco
6517,0,Arbedo
6518,0,Gorduno
6523,0,Preonzo
6524,0,Moleno
6525,0,Gnosca
6526,0,Prosito
6527,0,Lodrino
6528,0,Camorino
6528,0,Camorino
6532,0,Castione
6532,0,Castione
6532,0,Castione
6533,0,Lumino
6534,0,S. Vittore
6535,0,Roveredo GR
6537,0,Grono
6537,0,Grono
6538,0,Verdabbio
6540,0,Castaneda
6541,0,Sta. Maria
6542,0,Buseno
6543,0,Arvigo
6544,0,Braggio
6545,0,Selma
6546,0,Cauco
6546,0,Cauco
6547,0,Augio
6548,0,Rossa
6549,0,Laura
6556,0,Leggia
6557,0,Cama
6557,0,Cama
6558,0,Lostallo
6562,0,Soazza
6563,0,Mesocco
6565,0,S. Bernardino
6571,0,Indemini
6572,0,Quartino
6572,0,Quartino
6573,0,Magadino
6574,0,Vira (Gambarogno)
6575,0,S. Nazzaro
6575,1,Vairano
6576,0,Gerra (Gambarogno)
6577,0,Ranzo
6578,0,Caviano
6579,0,Piazzogna
6582,0,Pianezzo
6583,0,S. Antonio
6584,0,Carena
6592,0,S. Antonino
6592,0,S. Antonino
6592,0,S. Antonino
6593,0,Cadenazzo
6593,0,Cadenazzo
6593,0,Cadenazzo
6594,0,Contone
6594,0,Contone
6594,0,Contone
6595,0,Riazzino
6595,0,Riazzino
6595,0,Riazzino
6596,0,Gordola
6596,0,Gordola
6597,0,Agarone
6598,0,Tenero
6598,0,Tenero
6599,0,Robasacco
6600,0,Locarno
6600,0,Locarno
6600,2,Muralto
6600,2,Muralto
6600,2,Muralto
6600,2,Muralto
6600,4,Solduno
6605,0,Locarno
6605,0,Locarno
6611,13,Mosogno
6611,16,Gresso
6611,17,Crana
6612,0,Ascona
6612,0,Ascona
6613,0,Porto Ronco
6614,0,Brissago
6614,2,Isole di Brissago
6616,0,Losone
6618,0,Arcegno
6618,0,Arcegno
6622,0,Ronco sopra Ascona
6631,0,Corippo
6632,0,Vogorno
6633,0,Lavertezzo
6634,0,Brione (Verzasca)
6635,0,Gerra (Verzasca)
6636,0,Frasco
6637,0,Sonogno
6644,0,Orselina
6644,0,Orselina
6645,0,Brione s. Minusio
6645,0,Brione s. Minusio
6646,0,Contra
6646,0,Contra
6646,0,Contra
6647,0,Mergoscia
6648,0,Minusio
6652,0,Tegna
6652,0,Tegna
6653,0,Verscio
6654,0,Cavigliano
6655,0,Intragna
6655,0,Intragna
6655,2,Verdasio
6655,3,Rasa
6656,0,Golino
6657,0,Palagnedra
6658,0,Borgnone
6659,0,Camedo
6659,9,Moneto
6661,0,Loco
6661,2,Auressio
6661,3,Berzona
6662,0,Russo
6663,0,Comologno
6663,0,Comologno
6663,2,Spruga
6664,0,Vergeletto
6670,0,Avegno
6670,0,Avegno
6672,0,Gordevio
6673,0,Maggia
6674,0,Someo
6674,2,Riveo
6675,0,Cevio
6676,0,Bignasco
6677,1,Aurigeno
6677,2,Moghegno
6678,0,Giumaglio
6678,2,Lodano
6678,3,Coglio
6682,0,Linescio
6683,0,Cerentino
6683,2,Niva (Vallemaggia)
6684,0,Campo (VM)
6684,1,Cimalmotto
6685,0,Bosco/Gurin
6690,0,Cavergno
6690,1,S. Carlo
6692,0,Menzonio
6692,1,Brontallo
6693,0,Broglio
6694,0,Prato-Sornico
6695,0,Peccia
6695,1,Piano di Peccia
6696,0,Fusio
6702,0,Claro
6703,0,Osogna
6705,0,Cresciano
6707,0,Iragna
6710,0,Biasca
6713,0,Malvaglia
6714,0,Semione
6715,0,Dongio
6716,0,Acquarossa
6716,2,Leontica
6716,3,Lottigna
6717,0,Dangio
6717,1,Torre
6718,0,Olivone
6718,1,Camperio
6719,0,Aquila
6720,0,Campo (Blenio)
6720,2,Ghirone
6721,0,Ludiano
6721,2,Motto (Blenio)
6722,0,Corzoneso
6723,0,Prugiasco
6723,2,Castro
6723,3,Marolta
6724,0,Ponto Valentino
6724,2,Largario
6742,0,Pollegio
6742,0,Pollegio
6743,0,Bodio TI
6744,0,Personico
6745,0,Giornico
6746,0,Lavorgo
6746,1,Calonico
6746,2,Nivo
6747,0,Chironico
6748,0,Anzonico
6749,0,Sobrio
6749,1,Cavagnago
6760,0,Faido
6760,1,Molare
6760,2,Calpiogna
6760,3,Campello
6760,4,Carì
6760,5,Rossura
6763,0,Osco
6763,1,Mairengo
6764,0,Chiggiogna
6772,0,Rodi-Fiesso
6773,0,Prato (Leventina)
6774,0,Dalpe
6775,0,Ambrì
6776,0,Piotta
6776,0,Piotta
6777,0,Quinto
6777,1,Varenzo
6780,0,Airolo
6780,2,Madrano
6781,1,Villa Bedretto
6781,4,Bedretto
6802,0,Rivera
6803,0,Camignolo
6804,0,Bironico
6805,0,Mezzovico
6806,0,Sigirino
6807,0,Taverne
6807,0,Taverne
6807,0,Taverne
6807,0,Taverne
6808,0,Torricella
6809,0,Medeglia
6810,0,Isone
6814,2,Lamone
6814,3,Cadempino
6815,0,Melide
6816,0,Bissone
6817,0,Maroggia
6818,0,Melano
6821,0,Rovio
6822,0,Arogno
6823,0,Pugerna
6823,0,Pugerna
6825,0,Capolago
6826,0,Riva San Vitale
6827,0,Brusino Arsizio
6828,0,Balerna
6828,0,Balerna
6830,0,Chiasso
6830,0,Chiasso
6832,0,Pedrinate
6832,1,Seseglio
6833,0,Vacallo
6833,0,Vacallo
6834,0,Morbio Inferiore
6835,0,Morbio Superiore
6837,0,Caneggio
6837,2,Bruzella
6838,0,Muggio
6838,2,Cabbio
6838,3,Scudellate
6839,0,Sagno
6850,0,Mendrisio
6850,0,Mendrisio
6852,0,Genestrerio
6853,0,Ligornetto
6853,0,Ligornetto
6854,0,S. Pietro
6855,0,Stabio
6862,0,Rancate
6863,0,Besazio
6864,0,Arzo
6865,0,Tremona
6866,0,Meride
6867,0,Serpiano
6872,0,Salorino
6872,0,Salorino
6872,1,Somazzo
6873,0,Corteglia
6874,0,Castel San Pietro
6875,0,Monte
6875,2,Casima
6875,3,Campora
6877,0,Coldrerio
6877,0,Coldrerio
6883,0,Novazzano
6900,0,Lugano
6900,0,Lugano
6900,5,Massagno
6900,5,Massagno
6900,9,Paradiso
6900,9,Paradiso
6912,0,Pazzallo
6913,0,Carabbia
6914,0,Carona
6915,0,Pambio-Noranco
6916,0,Grancia
6916,0,Grancia
6916,0,Grancia
6917,0,Barbengo
6918,0,Figino
6919,0,Carabietta
6921,0,Vico Morcote
6922,0,Morcote
6924,0,Sorengo
6924,0,Sorengo
6925,0,Gentilino
6925,0,Gentilino
6926,0,Montagnola
6927,0,Agra
6928,0,Manno
6929,0,Gravesano
6930,0,Bedano
6932,0,Breganzona
6933,0,Muzzano
6933,0,Muzzano
6934,0,Bioggio
6934,0,Bioggio
6934,0,Bioggio
6935,0,Bosco Luganese
6936,0,Cademario
6937,0,Breno
6938,0,Vezio
6938,1,Fescoggia
6939,1,Mugena
6939,2,Arosio
6942,0,Savosa
6942,0,Savosa
6943,0,Vezia
6944,0,Cureglia
6944,0,Cureglia
6945,0,Origlio
6945,0,Origlio
6946,0,Ponte Capriasca
6947,0,Vaglio
6948,0,Porza
6948,0,Porza
6949,0,Comano
6950,0,Tesserete
6951,8,Insone
6951,17,Scareglia
6951,18,Colla
6951,19,Bogno
6951,20,Cozzo
6951,23,Signôra
6952,0,Canobbio
6952,0,Canobbio
6952,0,Canobbio
6953,0,Lugaggia
6954,0,Sala Capriasca
6954,1,Bigorio
6955,0,Cagiallo
6955,1,Oggio
6956,0,Lopagno
6957,0,Roveredo TI
6958,0,Bidogno
6958,2,Corticiasca
6959,0,Maglio di Colla
6959,2,Certara
6959,3,Curtina
6959,4,Cimadera
6959,5,Piandera Paese
6960,0,Odogno
6962,0,Viganello
6963,0,Pregassona
6963,2,Cureggia
6964,0,Davesco-Soragno
6965,0,Cadro
6966,0,Villa Luganese
6967,0,Dino
6968,0,Sonvico
6974,0,Aldesago
6976,0,Castagnola
6977,0,Ruvigliana
6978,0,Gandria
6979,0,Brè sopra Lugano
6980,0,Castelrotto
6981,11,Bedigliora
6981,12,Biogno-Beride
6981,15,Bombinasco
6981,16,Banco
6981,16,Banco
6982,0,Agno
6982,0,Agno
6983,0,Magliaso
6983,0,Magliaso
6984,0,Pura
6986,0,Novaggio
6986,0,Novaggio
6986,2,Miglieglia
6986,3,Curio
6986,3,Curio
6987,0,Caslano
6988,0,Ponte Tresa
6989,0,Purasca
6990,0,Cassina d'Agno
6990,0,Cassina d'Agno
6991,0,Neggio
6992,0,Vernate
6992,0,Vernate
6992,1,Cimo
6992,1,Cimo
6993,0,Iseo
6993,0,Iseo
6994,0,Aranno
6995,0,Molinazzo
6995,2,Madonna del Piano
6996,0,Ponte Cremenaga
6997,0,Sessa
6997,0,Sessa
6998,0,Termine
6999,0,Astano
7000,0,Chur
7000,0,Chur
7000,0,Chur
7012,0,Felsberg
7012,0,Felsberg
7013,0,Domat/Ems
7014,0,Trin
7015,0,Tamins
7015,0,Tamins
7016,0,Trin Mulin
7017,0,Flims Dorf
7018,0,Flims Waldhaus
7019,0,Fidaz
7023,0,Haldenstein
7026,0,Maladers
7027,0,Castiel
7027,1,Lüen
7027,3,Calfreisen
7028,0,St. Peter
7028,1,Pagig
7029,0,Peist
7031,0,Laax GR
7032,0,Laax GR 2
7050,0,Arosa
7056,0,Molinis
7057,0,Langwies
7058,0,Litzirüti
7062,0,Passugg
7063,0,Praden
7064,0,Tschiertschen
7074,0,Malix
7075,0,Churwalden
7076,0,Parpan
7076,0,Parpan
7077,0,Valbella
7078,0,Lenzerheide/Lai
7082,0,Vaz/Obervaz
7083,0,Lantsch/Lenz
7084,0,Brienz/Brinzauls
7104,0,Versam
7106,0,Tenna
7107,0,Safien Platz
7109,0,Thalkirch
7110,0,Peiden
7111,0,Pitasch
7112,0,Duvin
7113,0,Camuns
7114,0,Uors (Lumnezia)
7115,0,Surcasti
7116,0,Tersnaus
7116,2,St. Martin
7122,0,Valendas
7126,0,Castrisch
7127,0,Sevgein
7128,0,Riein
7130,0,Ilanz
7130,2,Schnaus
7132,0,Vals
7134,0,Obersaxen
7134,0,Obersaxen
7137,0,Flond
7138,0,Surcuolm
7141,0,Luven
7142,0,Cumbel
7143,0,Morissen
7144,0,Vella
7144,0,Vella
7145,0,Degen
7146,0,Vattiz
7147,0,Vignogn
7148,0,Lumbrein
7149,0,Vrin
7151,0,Schluein
7152,0,Sagogn
7153,0,Falera
7154,0,Ruschein
7155,0,Ladir
7156,0,Rueun
7156,1,Pigniu
7157,0,Siat
7158,0,Waltensburg/Vuorz
7159,0,Andiast
7162,0,Tavanasa
7163,0,Danis
7164,0,Dardin
7165,0,Breil/Brigels
7166,0,Trun
7167,0,Zignau
7168,0,Schlans
7172,0,Rabius
7172,0,Rabius
7173,0,Surrein
7174,0,S. Benedetg
7175,0,Sumvitg
7176,0,Cumpadials
7180,0,Disentis/Mustér
7182,0,Cavardiras
7183,0,Mumpé Medel
7184,0,Curaglia
7185,0,Platta
7186,0,Segnas
7187,0,Camischolas
7188,0,Sedrun
7189,0,Rueras
7202,0,Says
7203,0,Trimmis
7204,0,Untervaz
7204,0,Untervaz
7205,0,Zizers
7206,0,Igis
7208,0,Malans GR
7212,0,Seewis Dorf
7212,1,Seewis-Pardisla
7212,2,Seewis-Schmitten
7213,0,Valzeina
7214,0,Grüsch
7215,0,Fanas
7215,0,Fanas
7220,0,Schiers
7222,0,Lunden
7222,0,Lunden
7223,0,Buchen
7224,0,Putz
7226,0,Stels
7226,0,Stels
7226,2,Fajauna
7228,0,Schuders
7228,1,Pusserein
7231,0,Pragg-Jenaz
7232,0,Furna
7233,0,Jenaz
7235,0,Fideris
7240,0,Küblis
7240,0,Küblis
7241,0,Conters
7242,0,Luzein
7243,0,Pany
7244,0,Gadenstätt
7245,0,Ascharina
7246,0,St. Antönien
7247,0,Saas im Prättigau
7249,0,Serneus
7249,0,Serneus
7250,0,Klosters
7252,0,Klosters Dorf
7260,0,Davos Dorf
7260,0,Davos Dorf
7265,0,Davos Wolfgang
7265,0,Davos Wolfgang
7270,0,Davos Platz
7272,0,Davos Clavadel
7276,0,Davos Frauenkirch
7277,0,Davos Glaris
7278,0,Davos Monstein
7302,0,Landquart
7302,0,Landquart
7303,0,Mastrils
7304,0,Maienfeld
7304,0,Maienfeld
7306,0,Fläsch
7307,0,Jenins
7310,0,Bad Ragaz
7312,0,Pfäfers
7313,0,St. Margrethenberg
7313,0,St. Margrethenberg
7314,0,Vadura
7315,0,Vättis
7315,0,Vättis
7317,0,Valens
7317,0,Valens
7317,3,Vasön
7320,0,Sargans
7323,0,Wangs
7324,0,Vilters
7325,0,Schwendi
7326,0,Weisstannen
7402,0,Bonaduz
7402,0,Bonaduz
7403,0,Rhäzüns
7404,0,Feldis/Veulden
7405,0,Rothenbrunnen
7405,0,Rothenbrunnen
7407,0,Trans
7408,0,Cazis
7408,1,Realta
7411,0,Sils im Domleschg
7412,0,Scharans
7413,0,Fürstenaubruck
7414,0,Fürstenau
7415,0,Rodels
7415,0,Rodels
7415,2,Pratval
7416,0,Almens
7417,0,Paspels
7418,0,Tumegl/Tomils
7419,0,Scheid
7421,0,Summaprada
7421,0,Summaprada
7422,0,Tartar
7423,0,Sarn
7423,2,Portein
7424,0,Präz
7424,1,Dalin
7425,0,Masein
7426,0,Flerden
7427,0,Urmein
7428,0,Tschappina
7430,0,Thusis
7430,2,Rongellen
7431,1,Mutten
7431,2,Obermutten
7432,0,Zillis
7433,0,Donat
7433,0,Donat
7433,3,Lohn GR
7433,4,Mathon
7433,5,Wergenstein
7434,0,Sufers
7435,0,Splügen
7436,0,Medels
7437,0,Nufenen
7438,0,Hinterrhein
7440,0,Andeer
7442,0,Clugin
7443,0,Pignia
7444,0,Ausserferrera
7445,0,Innerferrera
7446,0,Campsut-Cröt
7447,0,Cresta (Avers)
7447,1,Am Bach (Avers)
7448,0,Juf
7450,0,Tiefencastel
7450,0,Tiefencastel
7451,0,Alvaschein
7452,0,Cunter
7453,0,Tinizong
7454,0,Rona
7455,0,Mulegns
7456,0,Sur
7456,2,Marmorera
7457,0,Bivio
7458,0,Mon
7459,0,Stierva
7460,0,Savognin
7462,0,Salouf
7463,0,Riom
7464,0,Parsonz
7472,0,Surava
7473,0,Alvaneu Bad
7477,0,Filisur
7482,0,Bergün/Bravuogn
7482,1,Preda
7482,2,Stugl/Stuls
7484,0,Latsch
7492,0,Alvaneu Dorf
7493,0,Schmitten (Albula)
7494,0,Davos Wiesen
7494,0,Davos Wiesen
7500,0,St. Moritz
7500,0,St. Moritz
7502,0,Bever
7503,0,Samedan
7504,0,Pontresina
7504,0,Pontresina
7504,0,Pontresina
7505,0,Celerina
7512,0,Champfèr
7512,0,Champfèr
7513,0,Silvaplana
7513,2,Silvaplana-Surlej
7514,0,Sils/Segl Maria
7514,2,Fex
7515,0,Sils/Segl Baselgia
7516,0,Maloja
7517,0,Plaun da Lej
7522,0,La Punt-Chamues-ch
7523,0,Madulain
7524,0,Zuoz
7525,0,S-chanf
7526,0,Cinuos-chel
7527,0,Brail
7530,0,Zernez
7532,0,Tschierv
7533,0,Fuldera
7534,0,Lü
7535,0,Valchava
7536,0,Sta. Maria V. M.
7537,0,Müstair
7542,0,Susch
7543,0,Lavin
7545,0,Guarda
7546,0,Ardez
7550,0,Scuol
7551,0,Ftan
7552,0,Vulpera
7553,0,Tarasp
7554,0,Sent
7554,2,Crusch
7556,0,Ramosch
7557,0,Vnà
7558,0,Strada
7559,0,Tschlin
7560,0,Martina
7562,0,Samnaun-Compatsch
7563,0,Samnaun Dorf
7602,0,Casaccia
7603,0,Vicosoprano
7604,0,Borgonovo
7605,0,Stampa
7606,0,Promontogno
7606,1,Bondo
7608,0,Castasegna
7610,0,Soglio
7710,0,Ospizio Bernina
7710,2,Alp Grüm
7741,0,S. Carlo GR
7742,0,Poschiavo
7742,2,Sfazù
7742,3,La Rösa
7743,0,Brusio
7743,2,Miralago
7743,2,Miralago
7744,0,Campocologno
7745,0,Li Curt
7746,0,Le Prese
7747,0,Viano
7748,0,Campascio
8001,0,Zürich
8002,0,Zürich
8003,0,Zürich
8004,0,Zürich
8005,0,Zürich
8006,0,Zürich
8008,0,Zürich
8032,0,Zürich
8037,0,Zürich
8038,0,Zürich
8041,0,Zürich
8044,0,Zürich
8044,1,Gockhausen
8044,1,Gockhausen
8045,0,Zürich
8046,0,Zürich
8047,0,Zürich
8048,0,Zürich
8049,0,Zürich
8050,0,Zürich
8051,0,Zürich
8051,0,Zürich
8052,0,Zürich
8052,0,Zürich
8052,0,Zürich
8053,0,Zürich
8055,0,Zürich
8057,0,Zürich
8064,0,Zürich
8102,0,Oberengstringen
8103,0,Unterengstringen
8104,0,Weiningen ZH
8105,0,Regensdorf
8105,2,Watt
8106,2,Adlikon b.Regensdf
8107,0,Buchs ZH
8107,0,Buchs ZH
8108,0,Dällikon
8109,0,Kloster Fahr
8112,0,Otelfingen
8113,0,Boppelsen
8114,0,Dänikon ZH
8115,0,Hüttikon
8117,0,Fällanden
8118,0,Pfaffhausen
8121,0,Benglen
8122,0,Binz
8123,0,Ebmatingen
8124,0,Maur
8125,0,Zollikerberg
8125,0,Zollikerberg
8126,0,Zumikon
8127,0,Forch
8127,0,Forch
8127,0,Forch
8132,0,Egg b. Zürich
8132,2,Hinteregg
8132,2,Hinteregg
8133,0,Esslingen
8134,0,Adliswil
8134,0,Adliswil
8135,0,Langnau am Albis
8135,0,Langnau am Albis
8135,2,Sihlbrugg Station
8135,3,Sihlwald
8136,0,Gattikon
8142,0,Uitikon Waldegg
8142,0,Uitikon Waldegg
8142,0,Uitikon Waldegg
8143,0,Stallikon
8143,2,Uetliberg
8143,2,Uetliberg
8143,2,Uetliberg
8152,0,Glattbrugg
8152,0,Glattbrugg
8152,0,Glattbrugg
8152,0,Glattbrugg
8152,1,Opfikon
8152,2,Glattpark(Opfikon)
8153,0,Rümlang
8154,0,Oberglatt ZH
8155,0,Niederhasli
8155,0,Niederhasli
8155,1,Nassenwil
8156,0,Oberhasli
8157,0,Dielsdorf
8158,0,Regensberg
8162,0,Steinmaur
8162,0,Steinmaur
8162,1,Sünikon
8164,0,Bachs
8164,0,Bachs
8165,0,Schöfflisdorf
8165,2,Oberweningen
8165,3,Schleinikon
8166,0,Niederweningen
8172,0,Niederglatt ZH
8173,0,Neerach
8174,0,Stadel
8174,0,Stadel
8175,0,Windlach
8180,0,Bülach
8180,0,Bülach
8180,0,Bülach
8181,0,Höri
8182,0,Hochfelden
8184,0,Bachenbülach
8185,0,Winkel
8187,0,Weiach
8192,0,Glattfelden
8192,0,Glattfelden
8192,1,Zweidlen
8193,0,Eglisau
8193,0,Eglisau
8194,0,Hüntwangen
8195,0,Wasterkingen
8196,0,Wil ZH
8196,0,Wil ZH
8197,0,Rafz
8197,0,Rafz
8200,0,Schaffhausen
8200,0,Schaffhausen
8203,0,Schaffhausen
8207,0,Schaffhausen
8208,0,Schaffhausen
8212,0,Neuhausen
8212,0,Neuhausen
8212,4,Nohl
8213,0,Neunkirch
8214,0,Gächlingen
8215,0,Hallau
8216,0,Oberhallau
8217,0,Wilchingen
8217,0,Wilchingen
8217,0,Wilchingen
8218,0,Osterfingen
8219,0,Trasadingen
8222,0,Beringen
8222,0,Beringen
8223,0,Guntmadingen
8223,0,Guntmadingen
8224,0,Löhningen
8224,0,Löhningen
8225,0,Siblingen
8225,0,Siblingen
8226,0,Schleitheim
8226,0,Schleitheim
8226,0,Schleitheim
8228,0,Beggingen
8231,0,Hemmental
8232,0,Merishausen
8233,0,Bargen SH
8234,0,Stetten SH
8235,0,Lohn SH
8236,0,Büttenhardt
8236,2,Opfertshofen SH
8239,0,Dörflingen
8240,0,Thayngen
8241,0,Barzheim
8242,0,Bibern SH
8242,1,Hofen SH
8243,0,Altdorf SH
8245,0,Feuerthalen
8246,0,Langwiesen
8247,0,Flurlingen
8248,0,Uhwiesen
8252,0,Schlatt TG
8252,0,Schlatt TG
8253,0,Diessenhofen
8253,2,Willisdorf
8254,0,Basadingen
8255,0,Schlattingen
8259,0,Kaltenbach
8259,2,Etzwilen
8259,3,Rheinklingen
8259,4,Wagenhausen
8260,0,Stein am Rhein
8261,0,Hemishofen
8262,0,Ramsen
8263,0,Buch SH
8264,0,Eschenz
8264,0,Eschenz
8265,0,Mammern
8266,0,Steckborn
8267,0,Berlingen
8268,0,Mannenbach-Salenst
8268,2,Salenstein
8269,0,Fruthwilen
8272,0,Ermatingen
8273,0,Triboltingen
8274,0,Tägerwilen
8274,2,Gottlieben
8280,0,Kreuzlingen
8280,0,Kreuzlingen
8280,0,Kreuzlingen
8302,0,Kloten
8303,0,Bassersdorf
8304,0,Wallisellen
8304,0,Wallisellen
8305,0,Dietlikon
8306,0,Brüttisellen
8307,0,Effretikon
8307,0,Effretikon
8307,2,Ottikon b.Kemptth.
8308,0,Illnau
8308,0,Illnau
8308,2,Agasul
8308,2,Agasul
8308,2,Agasul
8309,0,Nürensdorf
8309,0,Nürensdorf
8310,0,Kemptthal
8310,0,Kemptthal
8310,1,Grafstal
8311,0,Brütten
8312,0,Winterberg ZH
8314,0,Kyburg
8315,0,Lindau
8317,0,Tagelswangen
8320,0,Fehraltorf
8322,0,Madetswil
8322,0,Madetswil
8322,2,Gündisau
8330,0,Pfäffikon ZH
8331,0,Auslikon
8332,0,Russikon
8332,2,Rumlikon
8335,0,Hittnau
8340,0,Hinwil
8340,0,Hinwil
8340,0,Hinwil
8340,0,Hinwil
8342,0,Wernetshausen
8344,0,Bäretswil
8345,0,Adetswil
8345,0,Adetswil
8352,0,Elsau
8352,2,Ricketwil
8353,0,Elgg
8354,0,Hofstetten ZH
8354,0,Hofstetten ZH
8355,0,Aadorf
8355,0,Aadorf
8356,0,Ettenhausen TG
8357,0,Guntershausen
8360,0,Eschlikon TG
8360,0,Eschlikon TG
8360,2,Wallenwil
8362,0,Balterswil
8363,0,Bichelsee
8363,0,Bichelsee
8370,0,Sirnach
8370,0,Sirnach
8371,0,Busswil TG
8372,0,Wiezikon b.Sirnach
8372,0,Wiezikon b.Sirnach
8374,0,Dussnang
8374,2,Oberwangen TG
8376,0,Fischingen
8376,0,Fischingen
8376,2,Au TG
8376,2,Au TG
8400,0,Winterthur
8404,0,Winterthur
8404,2,Reutlingen
8404,3,Stadel(Winterthur)
8405,0,Winterthur
8405,0,Winterthur
8406,0,Winterthur
8408,0,Winterthur
8409,0,Winterthur
8412,0,Aesch (Neftenbach)
8412,1,Riet (Neftenbach)
8412,2,Hünikon
8413,0,Neftenbach
8414,0,Buch am Irchel
8415,0,Berg am Irchel
8415,1,Gräslikon
8416,0,Flaach
8418,0,Schlatt ZH
8421,0,Dättlikon
8422,0,Pfungen
8424,0,Embrach
8425,0,Oberembrach
8426,0,Lufingen
8427,2,Freienstein
8427,3,Rorbas
8427,3,Rorbas
8428,0,Teufen ZH
8428,0,Teufen ZH
8442,0,Hettlingen
8444,0,Henggart
8447,0,Dachsen
8447,0,Dachsen
8450,0,Andelfingen
8451,0,Kleinandelfingen
8452,0,Adlikon
8453,0,Alten
8454,0,Buchberg
8455,0,Rüdlingen
8457,0,Humlikon
8458,0,Dorf
8459,0,Volken
8460,0,Marthalen
8461,0,Oerlingen
8462,0,Rheinau
8463,0,Benken ZH
8464,0,Ellikon am Rhein
8464,0,Ellikon am Rhein
8465,0,Rudolfingen
8465,1,Wildensbuch
8466,0,Trüllikon
8466,0,Trüllikon
8467,0,Truttikon
8468,0,Waltalingen
8468,2,Guntalingen
8471,0,Rutschwil
8471,2,Dägerlen
8471,3,Oberwil (Dägerlen)
8471,4,Berg (Dägerlen)
8471,5,Bänk (Dägerlen)
8472,0,Seuzach
8474,0,Dinhard
8475,0,Ossingen
8476,0,Unterstammheim
8476,0,Unterstammheim
8477,0,Oberstammheim
8478,0,Thalheim
8479,0,Altikon
8482,0,Sennhof
8482,0,Sennhof
8483,0,Kollbrunn
8483,0,Kollbrunn
8484,0,Weisslingen
8484,2,Neschwil
8486,0,Rikon im Tösstal
8486,0,Rikon im Tösstal
8487,0,Zell ZH
8487,1,Rämismühle
8488,0,Turbenthal
